path,repo,oracle,scope,data_kinds,blocks,stop_sites,resists,confidence,construction,objects,smells,misses,expert_reading,oracle_notes,resists_why,shard
tools/test/state-titles.test.mjs,web-tools,specified,integration,[],ci,9,False,high,"{""fixture"": ""jsdom/alpine boot"", ""doubles"": [""fake""], ""verification"": ""state""}","{""a"": ""data.titles (named/total/unjoinable/stale/ago) and coverWhy() computed by state-view.js"", ""b"": ""hand-counted values from the FakeGH-scripted sessions.json fixture (2 titled rows, 2 id-bearing rows missing from the export, 1 row with no session id at all)""}","[""hard-coded-data""]","titlesOf() flags an export stale on a hard day-cutoff (day(30) is stale, the real 2-day-old export is not); the exact boundary between 'not stale' and 'stale' is never tested at day(29)/day(30), so an off-by-one on the threshold would pass unnoticed.","An Alpine-component integration test of the State view's session-titles coverage reading (data.titles, coverWhy()), driven against a FakeGH-scripted sessions.json fixture mixing titled rows, id-bearing rows simply absent from this export, and rows with no session id at all, asserting the named/total/unjoinable counts stay separate and that the coverage tooltip states the derived-name floor rather than reading as brokenness, plus a template-order check confirming the titles block renders directly after the Sessions row rather than past the entity index.",,,hub-21
tools/test/state-view-groups.test.mjs,web-tools,mixed,integration,[],ci,11,False,high,"{""fixture"": ""jsdom/alpine boot"", ""doubles"": [""fake"", ""spy""], ""verification"": ""both""}","{""a"": ""refresh method names referenced by string in lib/alpineComponents/state-view.js (refresh: 'refreshActivityGroup', etc.)"", ""b"": ""the actual `async <name>(` method definitions present in app/index.html's shell object""}","[""none""]","the ordering check for refreshSessionsCache before refreshActivityCache is a plain string-index comparison on the function body's source text; it does not verify the calls are actually awaited in sequence, so a refactor to `Promise.all([...])` (same textual order, no longer sequential) would still pass while reintroducing the two-PUTs-race-to-one-branch 409 the ordering exists to prevent.","An Alpine-component integration test of the Activity refresh-button grouping (Branches+Sessions folded under one 'group' key) in state-view.js, using a spy `shell` stub to assert one button press invokes refreshActivityGroup rather than a member method, plus a static consistency check reading the real app/index.html source to confirm every shell method state-view.js names by string actually exists there and is invoked in the cheap-then-expensive order the registry-write race requires.","Behavior verification via a spy shell stub (which method a button press invokes) combined with a static consistency check reading the real app/index.html and state-view.js source to confirm every shell method the view names by string is actually defined, and that refreshSessionsCache is textually invoked before refreshActivityCache.",,hub-21
tools/test/state-view-progress.test.mjs,web-tools,specified,unit,[],ci,12,False,high,"{""fixture"": ""jsdom/alpine boot"", ""doubles"": [""stub""], ""verification"": ""state""}","{""a"": ""data.progLabel/progPct/progActive/wireLine/callShapes() output"", ""b"": ""hand-computed expected strings/numbers from directly-injected shell.crawlProgress slots and window.__traffic request logs (e.g. 4 of 11 -> '36%', a sha replaced by '<sha>')""}","[""hard-coded-data""]","progPct's rounding is exercised only at values well clear of a .5 boundary (36%, 23%, 100%, 50%); a change from Math.round to Math.floor/ceil, which only differs at exact .5 splits, would not be caught by any fixture here.","A unit-level test of state-view.js's crawl-progress display helpers (progLabel/progPct/progActive/wireLine/callShapes), driving them by directly injecting synthetic shell.crawlProgress slots and window.__traffic request logs and asserting hand-computed formatted strings, percentages, and URL-shape canonicalizations, including that a slot lacking a denominator states only the verb and that grouped call-shape rows sort commonest-first with ties broken by slower time.",,,hub-21
tools/test/state-workday.test.mjs,web-tools,mixed,unit,[],ci,9,False,high,"{""fixture"": ""jsdom/alpine boot"", ""doubles"": [""none""], ""verification"": ""state""}","{""a"": ""data.workSpans(24)/daySpans/railLabels output at a clock pinned via data.now = asOf(...)"", ""b"": ""an independently written pct(h)=(24-h)/24*100 formula in the test, plus hand-derived day/letter counts for the fixed 2026-08-28 calendar date""}","[""fragile-fixture""]","workSpans is described as local wall-clock arithmetic but is never tested across a daylight-saving transition, where a 'day' is 23 or 25 real hours rather than 24; a regression that assumed every day is exactly 24 hours would not be caught by any fixture here.","A unit test of state-view.js's workday/calendar arithmetic (workSpans, daySpans, railLabels, anchorFor) against a component-level clock (data.now) moved directly via asOf()/restore(), checking the 8am-5pm band's percent position with an independently-implemented formula (a pseudo-oracle), that a week draws seven day-bands including weekends, that the band tracks the live clock rather than mount time, and: by reading the real component source: that the workday fill paints behind the tick marks in DOM order rather than as a rule line that would read as more events.","Pseudo for the workday-band position check (the test's own pct(h)=(24-h)/24*100 formula independently recomputes the expected percentage and is compared, within tolerance, to the component's real band.a/band.b); specified for day counts, weekday letters, and label sets; consistency for the source-order check that the workday fill is DOM-emitted before the tick marks.",,hub-21
tools/test/stranded-titles.test.mjs,web-tools,specified,integration,[],ci,17,False,high,"{""fixture"": ""fresh per test"", ""doubles"": [""none""], ""verification"": ""state""}","{""a"": ""scripts/stranded-titles.py stdout tally+reported lines for a synthetic HTML/JS fixture written to a temp dir"", ""b"": ""hand-authored expected counts and stranded values per fixture (e.g. reachable=1, stranded=0, values=['after the icon'])""}","[""hard-coded-data""]","a title attribute inside a <label> wrapping a checkbox is reachable by tap (the click activates the input), but the ancestor-tag walk, which never special-cases <label>, would report it stranded since none of the tests exercise that tag","A black-box characterization test of scripts/stranded-titles.py's tag-walking classifier, driven via subprocess against seventeen hand-built HTML/JS fixtures encoding known traps (JS/HTML comments, regex literals holding quotes, void elements, URLs with //), asserting the tool's own printed reachable/stranded/echo tally and reported values.",,,hub-22
tools/test/subject-actions.mjs,web-tools,mixed,e2e,[],suite-only,12,False,high,"{""fixture"": ""real files on disk"", ""doubles"": [""none""], ""verification"": ""both""}","{""a"": ""the FAB drawer's live pageActions/takeGrid, built by a real Chromium click through a toss nested two deep (toss-render.html rendering toss-render.html rendering word-select.html)"", ""b"": ""hand-written expected shapes: rendered.depth2==='Word Select', subjectPath==='pages/toss-render.html', and the invoked subject action's clipboard payload contains exactly one origin and the string 'word-select.html'""}","[""fragile-fixture""]","the checks only require subjectActions.length>0 and shellActions.length>0; if an action were mislabeled onto the wrong `side`, both counts could still be nonzero and the assertions would pass even though the wrong items ended up on each side","A Playwright end-to-end check (npm run test:subject-actions) driving a real browser through a nested toss, opening the FAB drawer with a real click, and confirming the subject side's action actually invokes across the frame boundary and lands a well-formed link on the OS clipboard.","specified (hardcoded expected page title, path, and link substrings) combined with consistency (both shell-side and subject-side action sets present, and the copied link carries exactly one origin)",,hub-22
tools/test/subject-channel.test.mjs,web-tools,consistency,unit,[],ci,7,False,high,"{""fixture"": ""jsdom/alpine boot"", ""doubles"": [""none""], ""verification"": ""both""}","{""a"": ""window.__tossSubject / __tossFrame / __deckNavigate / __compareRef state after subjectChannel.open()/announce()/release() sequences"", ""b"": ""the pre-open snapshot of those same globals (e.g. the `held` object, the `pageHandle` function, or nothing at all for an un-bridged compareRef)""}","[""none""]","`keep` is only ever passed at open() time in these cases; a caller that decides to track an additional global mid-session (after open() already took its snapshot) would never have that key captured, so release() would leave the surface's write in place with nothing here to catch it","Unit tests of lib/kits/subject-channel.js's own snapshot/restore contract in isolation from any real consumer: whether announce() both stamps window.__tossSubject and fires the toss-subject event, whether release() restores exactly the pre-open value regardless of write order, and whether a double release, an un-kept global, and an un-bridged compareRef are each left untouched.","each case checks that the post-release global state equals the pre-open snapshot, a round-trip invariant rather than an externally-specified value",,hub-22
tools/test/surface.test.mjs,web-tools,mixed,unit,[],ci,9,False,high,"{""fixture"": ""jsdom/alpine boot"", ""doubles"": [""none""], ""verification"": ""state""}","{""a"": ""Surface.read()/write() output for a hand-built v1 .surface document (github_blob/github_dir/url/note items)"", ""b"": ""hand-written expected v2 shape (type/target.source split, manifest.schema stamp, context.destination/prompts survival)""}","[""hard-coded-data""]","S.key() concatenates 'repo@ref:path' as plain strings; two items whose repository names differ only by a trailing slash ('me/proj' vs 'me/proj/') would produce distinct keys that no case here distinguishes, so a caller relying on key uniqueness for dedup would silently keep both as separate items","Unit tests of lib/kits/surface.js's one-way v1-to-v2 normalization: that reading a v1 .surface document produces the v2 shape (kind splitting into type + target.source) without ever rewriting the original object, and that write() strips the v2 form back down to only the fields actually populated.","specified (v1-to-v2 field mapping compared against hand-written expected v2 shapes) plus consistency (read-then-write round trip: reading a v1 doc must not mutate it, and write() must reproduce only the populated fields)",,hub-22
tools/test/surfacing-lead-anchor.test.mjs,web-tools,consistency,contract,[],ci,4,False,high,"{""fixture"": ""jsdom/alpine boot"", ""doubles"": [""none""], ""verification"": ""state""}","{""a"": ""docs/surfacing.csv's `lead` column values"", ""b"": ""bold lead-ins matched by `li > p > strong:first-child, li > strong:first-child` inside a marked.parse()+JSDOM render of docs/SURFACING.md""}","[""none""]",the selector only reaches the FIRST <strong> in a list item's paragraph; a lead-in whose bold text got split into two adjacent <strong> runs by an escaped character in marked's inline parser would silently fail to resolve even though a human reading the rendered doc sees it fine,"Verifies that docs/surfacing.csv's `lead` values actually resolve to a unique, real bold lead-in inside a marked+jsdom render of docs/SURFACING.md, including the regression case pinning that the selector must match marked's <li><p><strong> wrapped-paragraph output rather than a bare <li><strong>, since the stricter selector matched 0 of 22 leads in production.",,,hub-22
tools/test/surfacing-manifest.test.mjs,web-tools,consistency,contract,[],ci,3,False,high,"{""fixture"": ""real files on disk"", ""doubles"": [""none""], ""verification"": ""state""}","{""a"": ""bold lead-ins regex-extracted from the '## Surfacing primitives' section of docs/SURFACING.md"", ""b"": ""docs/surfacing.csv's `lead` column rows, plus docs/repetitions.csv's ownership record for the manifest""}","[""none""]","the lead-in regex `/^\* \*\*(.+?)\*\*/gm` only matches a bullet whose bold run starts the line; a primitive bullet reformatted with a leading emoji or extra space before the `**` would silently stop being extracted, so it would drop out of the comparison set rather than failing loudly","A two-way membership gate between docs/SURFACING.md's primitive bullets and docs/surfacing.csv's rows, plus a check that the manifest itself is registered in docs/repetitions.csv as owned by that prose rather than an independently driftable copy.",,,hub-22
tools/test/swipe-deck-dock-claim.test.mjs,web-tools,specified,unit,[],ci,6,False,high,"{""fixture"": ""jsdom/alpine boot"", ""doubles"": [""stub""], ""verification"": ""state""}","{""a"": ""presence/absence of swipe-deck's dock-toggle button after open(), for each shape of window.__deckPane.when"", ""b"": ""hand-written expected outcome per case (absent for no hook / non-matching query / false predicate / throwing predicate; present for no `when` / matching query / true predicate), using a stubbed matchMedia standing in for the real viewport""}","[""none""]","the re-ask-on-resize half of the contract (the doc comment says `when` is read on every sync, not once) is explicitly not exercised here since every case opens the deck exactly once; a predicate that flips true-to-false after the deck already rendered would leave a stale toggle showing and nothing here would catch it","Unit tests of swipe-deck.js's canDock() decision: whether the pane/dock toggle button renders at all: driven purely through window.__deckPane.when as a media-query string, a predicate, or absent, with a stubbed matchMedia in place of real viewport measurement.",,,hub-22
tools/test/swipe-deck-index.test.mjs,web-tools,mixed,unit,[],ci,9,False,high,"{""fixture"": ""jsdom/alpine boot"", ""doubles"": [""stub""], ""verification"": ""behavior""}","{""a"": ""swipe-deck's rendered Contents-list DOM and browser `history` depth after simulated click/popstate/Escape/ArrowRight events"", ""b"": ""hand-derived expected navigation state at each step (list open vs closed, overlay count 0/1/2, the correct row marked aria-current, dot-grouping gaps only at declared group boundaries)""}","[""none""]","popstate is driven synthetically one call at a time via `pop()`; two real popstate events firing in quick succession (a fast double-tap Back on some devices) before either handler updates its own bookkeeping is never simulated, so a race between the list-close and deck-close handlers would not be caught","Tests swipe-deck.js's Contents-list feature: a labeler function turns the header mark into a live list of every slide (not just the ones currently built), opening the list consumes exactly one browser history entry, and Back/Escape/✕ each unwind exactly that depth versus the deck's own entry, including the case where slides have no names at all.","specified (hand-derived expected overlay/row counts and aria-current markers) plus consistency (one history entry pushed for the list must be exactly one popped, in either order of dismissal)",,hub-22
tools/test/swipe-deck-stack.test.mjs,web-tools,mixed,unit,[],ci,12,False,high,"{""fixture"": ""jsdom/alpine boot"", ""doubles"": [""stub""], ""verification"": ""both""}","{""a"": ""swipeDeck.stack contents and built/freed slide-index bookkeeping after simulated navigation (go(), ArrowRight/Escape keys, close())"", ""b"": ""hand-derived expected stack depth, sd.top() identity, and freed/built index sets (e.g. freed==[0,1] after go(4) with keep:1)""}","[""none""]","eviction is only exercised with `keep` values of 1-2 on decks of 3-8 slides; a `keep` value larger than the deck's own slide count, or a deck whose size changes mid-navigation, is never exercised, so an off-by-one in the release-window math at those edges would pass here","Tests swipe-deck.js's navigation stack (only the top deck answers a key or history pop; closing a middle deck takes everything stacked above it) and its lazy build/evict memory management (slides two behind the reader are emptied and rebuilt on return), against a JSDOM track whose scrollTo/clientWidth are hand-stubbed to make the geometry-driven paging logic runnable at all.",specified (hand-derived expected stack depth/top()/freed-index sets) plus consistency (only the top of the stack ever answers a key or a click on the ground),,hub-22
tools/test/swipe-deck-subheader.test.mjs,web-tools,specified,unit,[],ci,5,False,high,"{""fixture"": ""jsdom/alpine boot"", ""doubles"": [""stub""], ""verification"": ""state""}","{""a"": ""swipe-deck's rendered `.sd-subheader` element, its children, and the panel's child order after open()/setSubheader() calls"", ""b"": ""hand-written expected DOM shape: `empty:hidden` class present when empty, panel child order [sd-header, sd-subheader, sd-track], and content replaced (not appended) on a second setSubheader() call""}","[""none""]","setSubheader is only ever called once per test, sequentially; two calls in the same tick (e.g. once from a slide-change handler and once from an action) is not exercised, so a race where a second element gets appended alongside a not-yet-cleared first one would not be caught","Tests the subheader slot swipe-deck.js added for per-slide chrome (e.g. workbook sheet tabs): an unused slot renders as zero-height DOM rather than a decorative empty stripe, its element sits between the header and the track, and setSubheader() replaces rather than appends and can be swapped to null without disturbing the header's own Contents-list button.",,,hub-22
tools/test/swipe-deck-width.test.mjs,web-tools,specified,unit,[],ci,4,False,high,"{""fixture"": ""jsdom/alpine boot"", ""doubles"": [""none""], ""verification"": ""state""}","{""a"": ""className strings on swipe-deck's slide <section>, its inner child, the track, and the takeover panel's grid wrapper"", ""b"": ""the three hand-identified CSS declarations known to fix the 2026-08-07 overflow bug (w-full/shrink-0 on the slide, min-w-0 on the inner and track, grid-cols-[minmax(0,1fr)] on the panel)""}","[""none""]","this only checks that the required class NAMES appear in the string; a Tailwind build that stops emitting the compiled CSS for one of those utilities (a purge misconfiguration, or a typo like min-w-O) would still pass since no actual layout is measured","A class-contract pin for swipe-deck.js's width fix, explicitly standing in for a real-browser layout measurement it cannot perform in jsdom, asserting only that the CSS declarations known to prevent slide overflow are still present on the slide, its inner, the track, and the panel grid.","explicitly a proxy: the file states it asserts the class contract, not measured widths, because jsdom has no layout",,hub-22
tools/test/tests-registry.test.mjs,web-tools,mixed,contract,[],ci,12,False,high,"{""fixture"": ""real files on disk"", ""doubles"": [""none""], ""verification"": ""state""}","{""a"": ""docs/tests.csv rows (kind/method/runner/assertions/boot_smoke/assertion_names/protects)"", ""b"": ""deriveTests(repoRoot), computed live from tools/test/*.mjs source via tools/build/tests-index.mjs""}","[""none""]","assertion_names is matched by lengths only, never positional correspondence to assertions; an extractor bug that kept the counts equal while pairing the wrong name to the wrong test() call (an off-by-one shift) would pass every check in this file","The meta-registry gate for the test suite itself: two-way completeness between docs/tests.csv and the files under tools/test/, live re-derivation of each row's kind/method/runner/assertion data, plus prose-quality heuristics on the hand-written `protects` column (a length ceiling against inventory-creep, and a floor catching a `protects` sentence that undersells a file asserting far more than it says).","derived (docs/tests.csv rows vs deriveTests(repoRoot) over tools/test/*.mjs) is the core join; plus specified thresholds (PROTECTS_MAX=320, BOOT_ONLY regex heuristic) and consistency (assertion count vs assertion_names length; boot_smoke indices within bounds)",,hub-22
tools/test/text-fields-registry.test.mjs,web-tools,mixed,data-quality,"[""unique"", ""schema"", ""row-count""]",ci,6,False,high,"{""fixture"": ""real files on disk"", ""doubles"": [""none""], ""verification"": ""state""}","{""a"": ""docs/text-fields.csv rows (field/audience/gloss/use_when/instead_of)"", ""b"": ""hand-declared invariants: EXPECTED_NAMES=13, audience in {reader, editor}, no alias collision across rows, no alias also a sanctioned field, no identifier-shaped field name""}","[""hard-coded-data""]","the alias-map-is-a-function check only guards against one alias claimed by two DIFFERENT rows; the same alias listed twice within ONE row's own instead_of list ('oldname, oldname') would pass both that check and the FIELDS-uniqueness check, since instead_of values never feed the FIELDS set","A data-quality gate over docs/text-fields.csv, the estate's controlled vocabulary of prose field names: row count pinned at 13 so growth is a deliberate decision, every row typed and non-trivially glossed, and the alias map (`instead_of`) verified to be a proper function with no field claimed as both a sanctioned name and someone else's alias.","specified (EXPECTED_NAMES=13 hardcoded row count) plus consistency (the alias map must be a function: no name mapped to two fields, no alias also a sanctioned name)",,hub-22
tools/test/text-vocabulary-conformance.test.mjs,web-tools,consistency,data-quality,"[""accepted-values""]",ci,1,False,medium,"{""fixture"": ""subprocess"", ""doubles"": [""none""], ""verification"": ""state""}","{""a"": ""prose field names scanned live across this repo's carriers by scripts/text-carriers.py"", ""b"": ""docs/text-fields.csv's declared field names plus their instead_of aliases""}","[""mystery-guest""]","on failure only the last 8 lines of the subprocess output are surfaced; if text-carriers.py flags several distinct off-vocabulary names at once, the truncated tail could hide which file introduced the actually-new field name requiring a vocabulary decision","A one-assertion CI gate delegating entirely to scripts/text-carriers.py --check, which scans every prose field name actually used across the repo's carriers and confirms each is sanctioned or aliased by docs/text-fields.csv; this file itself contains no field-name logic, only the subprocess wiring and failure formatting.","delegates entirely to scripts/text-carriers.py --check, which scans field names actually used in the repo against the vocabulary; this file only wires the subprocess and reports its tail on failure",,hub-22
tools/test/tools-view.test.mjs,web-tools,specified,integration,[],ci,5,False,high,"{""fixture"": ""jsdom/alpine boot"", ""doubles"": [""stub""], ""verification"": ""state""}","{""a"": ""alpineComponents/tools.js's resolve()/renderUrl()/thumbUrl()/codeUrl()/cards output after mounting real Alpine against a stubbed GH class serving fixture CSV text for docs/tools.csv and pages/pages.csv"", ""b"": ""hand-written expected URLs and joined card fields (e.g. a bare hub path resolves to repo mehrlander/web-tools@main; a cross-repo item's card falls back to its filename rather than a same-named hub page's title)""}","[""hard-coded-data""]",the identity join is tested against an exact-path collision (other/repo:diff-tool.html vs pages/diff-tool.html) but not against a case-differing path (Diff-Tool.html vs diff-tool.html); a case-sensitive string-compare join could silently miss a title on a case-sensitive filesystem while still passing here,"Component-level tests of the Tools gallery's alpineComponents/tools.js, mounted with real Alpine under jsdom against a stubbed GH class, verifying the manifest-path resolver (bare hub path vs owner/repo@ref:path), the URL-building conventions shared with the pages catalog, and that a cross-repo item's card identity does not leak from a same-named hub page.",,,hub-22
tools/test/toss-charset.mjs,web-tools,specified,e2e,[],suite-only,5,False,high,"{""fixture"": ""real files on disk"", ""doubles"": [""none""], ""verification"": ""state""}","{""a"": ""the blob: URL's Content-Type header and the framed document's innerText, for a payload page rendered via #gz= and #html="", ""b"": ""hand-written expected values: 'charset=utf-8' in the content type, and specific known unicode substrings (\ud83c\udf89,\ud83d\ude80,Gr\u00fc\u00dfe,caf\u00e9,\u041c\u043e\u0441\u043a\u0432\u0430,\u6771\u4eac) present with none of the mojibake sequences /\u00c3|\u00d0|\u00e2\u20ac|\u00f0\u0178/""}","[""hard-coded-data""]",the mojibake detector is a fixed regex tuned to this fixture's specific character set; a different charset mismatch producing a different garbling signature (e.g. a Shift-JIS misinterpretation of only the Japanese text) would render wrong output that none of the four patterns recognize as mojibake,"An end-to-end Chromium check (npm run test:toss-charset, skipped by node --test) that toss-render's blob: mount of both #gz= and #html= payloads declares a UTF-8 content type and that a reader actually sees emoji, accented Latin, Cyrillic and CJK text intact rather than as the windows-1252 mojibake the missing-charset regression produced.",,,hub-22
tools/test/toss-fragment.test.mjs,web-tools,mixed,unit,[],ci,11,False,high,"{""fixture"": ""real files on disk"", ""doubles"": [""none""], ""verification"": ""state""}","{""a"": ""readFragment()/hashNavigationShim(), lifted verbatim via regex block-match out of pages/toss-render.html's inline script and executed against synthetic location.hash strings"", ""b"": ""hand-written expected [key, value] tuples per case, including the %26 back-compat form and the exact multi-param regression (task toss-render-multiparam-query-encoding-n9lbcp) that motivated the file""}","[""none""]","the lift matches the FIRST occurrence of `function readFragment(hash) {` at fixed 2-space indentation; a future edit adding a second same-named function, or reindenting the page, could lift the wrong or a truncated body while still producing syntactically valid JS that passes some subset of cases rather than tripping the 'not found' assertion","Unit tests of toss-render.html's own readFragment()/hashNavigationShim() functions, lifted verbatim out of the page's inline script by brace-matching so a rewrite fails here rather than being silently reimplemented, pinning the regression where `new URLSearchParams(location.hash)` split a #gh=...&appRepo=X address on its own '&' and silently dropped every parameter after the first.","specified (hand-written expected [key,value] parse tuples) plus an implementation-pattern check on the page's own source (asserts it still calls readFragment rather than `new URLSearchParams(location.hash)`, which is a mechanism check rather than an outcome check)",,hub-22
tools/test/toss-frame-focus.mjs,web-tools,specified,e2e,[],suite-only,6,False,high,"{""fixture"": ""real files on disk"", ""doubles"": [""none""], ""verification"": ""behavior""}","{""a"": ""document.hasFocus() and window.__keys captured inside the tossed iframe's own document, plus document.activeElement in the outer shell"", ""b"": ""hand-written expected outcomes: the frame holds focus without a click, its recorded keydowns equal ['h','i'], the shell's scrollY stays 0 at a forced width, and a field that already had focus before a paste-triggered render keeps the caret""}","[""none""]","the caret-preservation case installs a standalone survivor input directly in the shell body, standing in for the drawer's real form fields per the file's own comment; a field genuinely inside the drawer overlay is never driven, so a focus-stealing regression specific to the drawer's DOM structure or z-index stacking would not be caught",A Playwright check (npm run test:toss-frame-focus) that a page rendered by toss-render.html receives real keyboard focus without a click: since a fresh iframe otherwise swallows every keystroke until clicked: and that neither a forced width layout nor a paste-triggered render steals focus from a field the reader already had focused.,,,hub-22
tools/test/toss-inline-deps.test.mjs,web-tools,specified,unit,[],ci,5,False,high,"{""fixture"": ""jsdom/alpine boot"", ""doubles"": [""stub""], ""verification"": ""state""}","{""a"": ""inlineRelativeDeps(), lifted by brace-matching from pages/toss-render.html, output HTML for hand-built fixture pages with relative <script src>/<link rel=stylesheet> deps against a stubbed async fetcher"", ""b"": ""hand-written expected results: the src/href attribute is gone and the sibling's content inlined verbatim, a literal '</script>' sequence round-trips losslessly through the outerHTML escape/unescape, absolute/root-relative refs and dep-free pages pass through byte-identical, and an unfetchable dep gets a data-inline-error attribute with the original ref preserved""}","[""none""]","the escape round-trip test exercises a single literal '</script>' sequence; a dep containing multiple such sequences, or one with different casing/spacing ('</SCRIPT>', '< /script>'), is not fixture-tested, so a partial escaping fix tuned to one exact form could still pass here","Unit tests, run in a jsdom realm against a stubbed fetcher, of toss-render.html's inlineRelativeDeps() render-time mini-bake: the mechanism letting a tossed page keep relative script/stylesheet references to its own siblings: aimed squarely at the silent-truncation hazard: a sibling file containing a literal '</script>' or '</style>' string must survive the outerHTML round trip without truncating the DOM or leaking bytes into the page body.",,,hub-22
tools/test/toss-microphone.mjs,web-tools,specified,e2e,[],suite-only,6,False,high,"{""fixture"": ""real files on disk"", ""doubles"": [""stub""], ""verification"": ""state""}","{""a"": ""document.featurePolicy.allowsFeature('microphone') and the #frame iframe's `allow` attribute, measured inside a real Chromium render of address-mode (#gh=) vs payload-mode (#gz=) tosses of a microphone-probe page"", ""b"": ""hand-written expected verdicts per mode: address mode states the grant explicitly in `allow` and the browser confirms allowed===true; payload mode has no microphone in `allow` and the browser confirms allowed===false""}","[""none""]",the file's own comment names Safari/WebKit as unmeasured and known to be stricter about capture inside a frame; a regression breaking microphone access specifically in WebKit would not be caught by a Chromium-only check,"A Playwright check (npm run test:toss-microphone) of Permissions Policy microphone delegation across toss-render.html's two modes, notable for correcting its own original hypothesis mid-authorship: written expecting address mode to need an explicit `allow` grant, measurement showed Chromium already grants it via `self` because the frame is same-origin, so the assertions separately check the explicit attribute (mechanism) and the browser's actual verdict (outcome), while payload mode's opaque origin is confirmed denied both ways.",the file itself documents correcting its own original hypothesis after measurement (see expert_reading),,hub-22
tools/test/toss-multiparam.mjs,web-tools,specified,e2e,[],suite-only,10,False,high,"{""fixture"": ""real files on disk"", ""doubles"": [""stub""], ""verification"": ""state""}","{""a"": ""a probe page's own `new URLSearchParams(location.search)` reads (view/appRepo/appPath/hasAppPath), captured inside a real Chromium render reached via #gh=, the %26-encoded form of #gh=, and ?gh="", ""b"": ""hand-written expected per-route outcomes: all three params survive through the fragment route both plain and %26-encoded, but only the first param survives the query-string route since '&' there belongs to the renderer's own params \u2014 a documented limit, not a bug""}","[""none""]","the multi-param page query is only tested with three plain key=value pairs; a page address whose own query VALUE itself needs escaping (e.g. a base64 payload containing '&'-sensitive characters), rather than only additional key=value pairs, is not exercised, so an encoding edge case inside a single value could regress unnoticed","The full-chain browser counterpart to toss-fragment.test.mjs's isolated unit tests: drives a real Chromium render of toss-render.html through readFragment → showAddress → addressHtml's injected URLSearchParams shim, confirming a three-key page query survives via #gh= (raw and %26-encoded) while explicitly documenting, rather than hiding, that the same query loses everything past its first '&' when addressed via ?gh= instead.",,,hub-22
tools/test/toss-paste.mjs,web-tools,specified,e2e,[],suite-only,0,False,high,"{""fixture"": ""real files on disk"", ""doubles"": [""none""], ""verification"": ""state""}","{""a"": ""pages/toss-render.html's post-paste DOM state (frame.contentDocument, window.__tossSubject, document.title)"", ""b"": ""a hand-written expected shape per payload type (e.g. mode==='table' for the CSV case, subject.via.path==='pages/data-view.html')""}","[""hard-coded-data""]","a payload that is valid CSV but also parses as a URL-shaped string could be misrouted to address mode instead of the data viewer, and no case here probes that boundary between the URL branch and the shape-sniffing branch.","A Playwright script that dispatches real ClipboardEvent payloads at toss-render.html and asserts the resulting mounted document (data-view mode, sanitizer state, subject shape) against literal expected values per payload type: a specified-oracle browser e2e test guarded from npm test by its non-.test.mjs name.","Each routing case (CSV, JSON, markdown, sanitizer, prose, whole-HTML, fragment, bare address, blob URL) checks the mounted document against a hand-written expected mode/text/subject-shape, not against an independently derived value.",,hub-23
tools/test/toss-routed-subject.test.mjs,web-tools,pseudo,unit,[],ci,19,False,high,"{""fixture"": ""fresh per test"", ""doubles"": [""stub""], ""verification"": ""both""}","{""a"": ""window.__tossSubject after showRoute('data','mehrlander/home:CLAUDE.md') runs"", ""b"": ""the hand-written expected subject object {repo:'mehrlander/home', ref:'', path:'CLAUDE.md', route:'data', via:{...}}""}","[""mystery-guest""]","a third setSubject call (e.g. from a future re-stamp path) that fires between the two recorded ones would not be caught unless it changed the final path value, since the test only checks the last stamp's fields and the ordered path list, not an exact count of every field on every stamp.","A regex-lift harness that runs pages/toss-render.html's own showRoute/setSubject/splitAddr functions verbatim against a recording window/document stub, asserting that a routed toss re-stamps window.__tossSubject to the fetched file (not the renderer) and in the right order relative to the drawer's toss-subject event.","showRoute/setSubject/splitAddr are lifted verbatim from pages/toss-render.html via regex and run inside a Function-built harness with only showAddress stubbed; assertions are hand-written expected values, but the harness's job is to run the page's real logic, not a re-implementation, so it sits between pseudo and specified.",,hub-23
tools/test/toss-width.mjs,web-tools,specified,e2e,[],suite-only,0,False,high,"{""fixture"": ""real files on disk"", ""doubles"": [""none""], ""verification"": ""state""}","{""a"": ""window.__probe (innerWidth, documentElement.clientWidth, matchMedia results) reported by a probe page rendered inside toss-render.html's iframe at ?w=390 or ?w=1280"", ""b"": ""hand-written expected numbers (390, 1280) and media-query booleans for each forced width""}","[""none""]","a ?w= value that is non-numeric or negative (e.g. ?w=abc or ?w=-100) is never probed, so a regression that lets the width bar crash or silently no-op on a malformed value would not be caught.","A Playwright script that renders a self-reporting probe page inside toss-render.html's forced-width iframe and checks the iframe's own innerWidth/matchMedia readings and the shell's applied CSS transform/scale against literal expected pixel and boolean values, proving the ?w= viewport-forcing claim end to end.",,,hub-23
